,super_opeid,mr_overall,mr_q1,mr_q2,mr_q3,mr_q4,mr_q5
1639,9942,2.8387971000000003,3.24527574,2.9453437899999995,2.8498474199999997,2.6449886499999997,2.5252269099999998
1640,5691,3.00028228,3.2982658899999997,3.1104384,3.06286833,2.7744050300000005,2.75039008
1641,3737,2.51628466,2.862375188,2.5075134149999996,2.58597038,2.3793230999999997,2.52760726
1642,3822,2.57326375,3.05492552,2.7035759400000003,2.63924417,2.51737937,2.3963583600000002
1643,9902,3.2224817000000003,3.3381212260000006,3.254765175,3.2453605,3.0765536900000003,3.12750383
1644,3326,2.173990032,2.3817474499999998,2.37839517,2.264120604,2.185300666,2.03491562
1645,3791,2.7884603299999995,2.93191559,2.8687520300000005,2.89445066,2.74036241,2.6900392799999997
1646,1591,2.6563444800000005,2.6445130150000002,2.89559109,2.75070962,2.61305991,2.510111744
1647,2816,1.853153617,2.212164295,1.911967954,1.92229877,1.8816800980000001,1.7913216909999998
1648,2316,2.57342181,3.0139688299999996,2.7332984799999998,2.61550753,2.615127075,2.3603005550000002
1649,1290,2.8589589200000005,3.2051222899999994,3.0201491399999996,2.9287383500000006,2.78879658,2.7256220000000004
1650,2208,2.1949878060000003,2.29431133,2.1027522789999997,2.15495977,2.222206804,2.21745408
1651,1887,2.1014426950000002,2.19616092,2.139887303,2.149568932,2.067370253,2.06499444
1652,1291,2.9158730299999998,3.108122809,3.237515071,2.6844628200000002,2.92519524,2.84497606
1653,3119,2.95918003,3.4280742119999994,3.0997318999999997,2.9357305599999997,2.8285070500000002,2.79844226
1654,3792,2.89602403,3.3304771800000004,3.0383555600000003,2.88976523,2.74788587,2.7396602
1655,2814,2.2759502,2.29802119,2.54606077,2.4671838699999995,2.1806759700000002,2.24121068
1656,3327,2.4391920299999996,2.702393805,2.5865492700000003,2.47851893,2.3844593269999996,2.3149588789999997
1657,2209,2.3353814699999997,2.345789385,2.46514477,2.4044495,2.23536365,2.33429488
1658,1038,3.02849081,3.3559911440000003,3.05042593,2.92955355,2.87649312,2.8726130100000002
1659,3679,3.0829832699999997,3.17271197,3.3210960099999998,3.1969072199999995,2.97011423,2.95560153
1660,1292,2.7583963500000004,2.97615952,2.9037251299999998,2.78345093,2.6994196699999997,2.67244039
1661,1156,2.33895502,2.3709658599999996,2.55613527,2.4382739200000003,2.4094388600000003,2.2454305100000003
1662,20746,3.08314922,3.3440690890000004,3.35195775,2.84359532,2.97203381,2.7795387099999997
1663,3446,2.70067528,2.9064939350000003,2.7084015749999995,2.650936435,2.5394349,2.478692905
1664,1522,3.0979174649999996,3.2794356770000004,3.1215997100000004,2.998060265,2.9299599000000005,3.05216732
1665,1592,2.9220526300000005,3.303365392,3.0303393099999996,2.8315211700000003,2.80143025,2.6820752
1666,5617,3.3985252500000005,3.4883143580000002,3.5779157689999996,3.1194294799999995,2.8848011,3.217017319
1667,13263,2.97453447,3.244856032,3.1128887599999997,2.99048232,2.79428176,2.68419148
1668,3611,2.81016009,3.1277297490000002,2.83874399,2.77374063,2.63458183,2.66837933
1669,5372,2.86813041,3.0545306400000003,2.99933214,2.85904809,2.7985290099999993,2.8031833600000002
1670,9706,2.7856523800000006,2.97755204,2.8057971100000003,2.77964341,2.72314751,2.6684600499999998
1671,1769,3.0404792,3.231046003,3.21599213,3.0258477299999997,2.86807082,2.84110071
1672,31034,2.9580000099999997,2.9852607200000003,2.9477351,2.92498326,2.90844644,2.81883379
1673,220,3.13208847,3.093400181,3.02360714,3.0436810700000003,3.3316759,3.31210981
1674,5707,3.2407889110000005,3.4546100510000004,3.272378399,3.2398273059999996,2.9262787500000003,3.1266727299999997
1675,25083,2.610660315,2.84504348,2.77728104,2.58987449,2.5159162400000006,2.54777371
1676,2501,2.4846206000000004,2.98098059,2.6719166500000004,2.5652120099999998,2.4179961,2.3007589250000002
1677,7764,2.430729205,2.526919755,2.482938325,2.54241478,2.337614655,2.267186403
1678,31239,3.317800115,3.387608888,3.1811556979999995,3.353113194,3.6542091820000002,2.95490238
1679,1848,2.91986809,3.3895082500000004,3.1529067790000003,2.88718883,2.7758180300000004,2.56218361
1680,2964,3.19167516,3.3719800259999997,3.2532663950000003,3.1553181500000003,3.0545294460000005,2.67867061
1681,1757,2.93041714,3.09687163,3.0450192100000004,3.0181640899999995,2.7076260499999996,2.5995528
1682,2024,2.7173509600000005,3.0081065099999997,2.79600829,2.80530963,2.57057263,2.57151712
1683,3179,2.6893125700000002,2.89609911,2.92487777,2.715731955,2.5131067099999997,2.30919415
1684,30665,3.3938435339999997,3.55339778,3.5280334900000003,3.325517503,3.07155251,2.7867601300000002
1685,1521,2.8195612800000003,2.87251028,2.9059851099999996,2.75827287,2.85556859,2.72693609
1686,3518,2.5226080300000002,2.71136999,2.48502341,2.6024996,2.4882578900000003,2.4586064299999997
1687,1107,2.6629493799999997,2.93927182,2.82274773,2.6302396900000002,2.48064246,2.47995373
1688,30353,3.4379629260000004,3.363714407,3.5500569919999996,3.4362358090000003,3.4551029939999998,3.4587139600000003
1689,1406,2.3927603700000004,2.58306711,2.5556642,2.44121711,2.377486975,2.293993005
1690,1758,2.39185129,2.78700991,2.5148178399999996,2.4507486,2.2986407900000003,2.309437645
1691,1759,2.3816670949999996,2.73107899,2.5901995700000002,2.4720185150000002,2.305597975,2.2435686009999998
1692,3613,2.2017622820000002,2.344408975,2.27922184,2.22838642,2.052011285,2.2049631990000003
1693,3149,2.41818537,2.67779025,2.3853514550000003,2.572937,2.34177668,2.34799749
1694,2580,2.3670072600000003,2.626953395,2.64445324,2.4835000899999997,2.3010881789999997,2.174716122
1695,3219,2.7123078800000004,3.0337786300000005,2.80438595,2.74993825,2.6751628800000002,2.6042876999999995
1696,1570,2.0701332800000003,2.32895816,2.174130815,2.12452465,2.107345425,1.932166637
1697,12870,3.07695872,3.270616924,3.2365264569999996,3.1301890599999997,2.82275667,2.732702325
1698,1040,2.9113358600000003,3.1375779520000004,3.01582488,2.79634897,2.8453741900000002,2.82388826
1699,2025,2.6715263649999996,2.8757745000000003,2.7179656,2.53908983,2.4954681049999996,2.4161036350000002
1700,2026,3.0653161100000004,3.1024236720000005,2.9977738449999998,3.0728784200000003,3.06314339,3.16807148
1701,3678,2.98231512,3.2056972899999994,3.1684151799999998,2.95953016,2.91985987,2.9340573599999997
1702,3738,3.26460633,4.152718826000001,3.234487406,3.1513673800000004,3.00890382,3.2870451199999997
1703,3422,2.86295724,3.2917546609999997,2.800424575,2.98400118,2.6736633999999997,2.78970915
1704,3816,3.25092033,3.45663212,3.33464162,3.3265292399999997,3.00638094,3.0248375199999997
1705,8661,3.172337844,3.411500656,3.296279298,3.077219611,2.8465429400000004,2.60772967
1706,2502,2.83465277,3.155087934,2.96207439,2.8159613,2.7463341900000002,2.70046694
1707,22788,3.361121519,3.444677294,3.4785839220000003,3.204313031,3.26478115,3.1643064549999997
1708,5615,3.279891379,3.438341081,3.369232968,3.123667364,3.02353643,2.690551448
1709,2436,2.97280645,3.140920547,3.22810477,2.8425407900000006,2.52802171,2.9078531800000005
1710,214,3.0266576099999996,3.272877182,3.153959079,2.9765637600000003,2.83783211,2.84050083
1711,3614,2.93498927,3.0518979099999997,2.87919083,2.8556174899999998,2.86553283,2.60324236
1712,7260,3.2599777,3.656505948,3.2837274620000003,3.1764153200000003,2.8582544,2.93435703
1713,7669,2.92517626,3.4043580360000005,3.06133681,2.8523637399999995,2.6271102699999997,2.6722984750000003
1714,3619,2.57089597,2.4312562150000003,2.7398421799999997,2.7494764699999994,2.515512265,2.3837908699999995
1715,3616,2.75391698,3.06206123,2.8104010299999995,2.8208393800000002,2.6194393199999997,2.5702423000000003
1716,1940,2.3771604900000005,2.50762384,2.4283282049999997,2.34195286,2.42002905,2.2555946899999997
1717,1294,2.9772137,3.12312293,3.0596086999999996,2.9547364799999998,2.89868274,2.7708756699999997
1718,1857,2.8505056399999997,3.1730533500000004,2.7940964500000005,2.88305528,2.656490276,2.86929051
1719,8466,3.2313578179999998,3.315256795,3.422206918,3.12619045,3.1734553099999996,2.95347024
1720,1636,2.8298530199999994,3.2468122569999998,2.99587471,2.87958158,2.6927651999999997,2.589897565
1721,2317,3.0438954799999998,3.392380788,3.1037149399999997,3.06865961,2.88721857,2.93810631
1722,3181,2.5776494700000003,2.9662168099999997,2.6754306,2.57761772,2.4608231499999995,2.245569425
1723,3220,2.98784248,3.06746964,3.14940886,3.00338775,2.8378711699999997,2.9068549
1724,3620,2.107932705,2.7132521599999997,2.242660553,2.006584685,2.038683199,2.10397587
1725,7678,2.248293595,2.3186186600000003,2.38481033,2.41961042,2.1985780900000003,1.79759345
1726,3994,3.0925776679999997,3.357611174,3.2370696620000006,3.075485684,2.84529966,2.98831005
1727,3447,2.8279682000000004,3.05115126,2.99660326,2.78252832,2.61785378,2.6696815509999996
1728,22378,3.02899908,3.0638152869999997,3.2796415700000003,3.3274676899999998,2.753359425,2.8192476900000005
1729,1594,2.164663545,2.45788602,2.342028525,2.0475200300000003,2.1908639900000004,2.05298451
1730,22,2.97469463,3.3055117280000004,3.07918675,2.99942699,2.80794687,2.81343699
1731,1643,2.9887563299999997,3.509552926,3.278883903,2.8946586499999993,2.5654566149999996,2.68719151
1732,2318,2.7638959799999996,3.3132838000000007,2.87767824,2.89885815,2.6624489999999996,2.59537598
1733,1041,2.3447872199999997,2.367421066,2.434421349,2.60066782,2.308603395,2.244171458
1734,2211,1.915951813,2.589703795,2.075092589,2.1110442349999996,1.8567517849999997,1.8332999939999999
1735,8078,2.7401270500000003,3.15794591,2.97979838,2.72441981,2.5468609300000002,2.52280571
1736,210,2.94841787,3.2934607009999994,3.1454254699999997,2.97411335,2.80051102,2.7680562799999997
1737,2817,2.0712026789999998,2.93198892,2.4009547639999997,2.2018919710000002,2.100473734,1.873599276
1738,1983,2.9327827099999997,3.395504693,3.0655785140000003,3.008443068,2.38334674,2.21476222
1739,2342,2.43380474,2.577812354,2.57136087,2.3411989600000003,2.4976417100000003,2.33929273
1740,2310,2.87461828,3.1309012,2.99800898,2.9538691199999993,2.85076722,2.6541111649999998
1741,3621,2.42717894,2.54738695,2.234310853,2.32829906,2.41650096,2.4845827799999998
1742,2092,2.76911625,2.42921753,2.65659372,2.91993965,2.7401567300000003,2.78452219
1743,2829,2.133342046,2.290210266,2.282051998,2.211983428,2.109868626,2.0752494919999998
1744,1528,2.94205957,3.138376,2.99305638,2.93017406,2.82658518,2.87073093
1745,1305,1.793292488,1.919964351,1.8617882650000002,2.076646143,1.855962914,1.7337558240000002
1746,11194,3.106571809,3.284345151,3.2960659100000003,3.102106036,2.95241989,2.85794762
1747,10881,2.87158939,3.2603106960000003,3.0290380600000004,2.8522015199999995,2.71430096,2.76807179
1748,20,3.07924735,3.32659577,3.1562226399999997,3.01540085,2.92692202,2.78175478
1749,1504,2.9708653,3.1522624,3.07811943,2.9826548500000003,2.83487012,2.87569798
1750,2835,2.013809627,2.145616379,2.239435235,2.136859545,1.977512367,1.9017418959999999
1751,2837,2.064275705,2.2476013000000004,2.214629954,2.179574437,2.031977457,1.953844458
1752,2858,2.43204148,2.74060334,2.56636678,2.49100551,2.41170256,2.2668763
1753,2846,2.279697465,2.254710425,2.34360794,2.33438658,2.29967175,2.230720175
1754,2838,2.00881644,2.119100725,2.011261821,2.024429382,1.977313669,1.959636304
1755,2849,2.2852751650000003,2.56207832,2.3732711450000004,2.272082185,2.29525966,2.189340316
1756,2850,2.54271017,2.87270985,2.6473448449999997,2.62903154,2.5028726399999996,2.3777867199999996
1757,11678,2.024531832,2.60627165,2.4106531899999997,1.9789627799999998,1.9551946470000001,1.701937322
1758,4866,3.439963566,3.9294569710000005,3.382611206,3.304725937,3.2501701190000003,3.35145452
1759,3624,2.4434856,2.54064126,2.61113515,2.48679609,2.3950500999999997,2.3668677000000002
1760,2512,2.8734768299999995,3.199647662,3.164601691,2.98189588,2.8396305900000005,2.6837569399999994
1761,1945,2.7263045800000003,3.0221574,2.7158273,2.81144288,2.5317088300000004,2.7781153200000004
1762,1531,2.3693603199999997,2.4377367100000003,2.53742968,2.43414704,2.23810908,2.35595338
1763,3674,3.11834956,3.145435304,3.0715257699999996,3.11955227,3.09927033,3.2134368299999996
1764,2639,1.494254721,1.933706039,1.636399304,1.5400361542,1.4131619930000001,1.4033148290000002
1765,2107,2.033216917,2.49905615,2.016456766,2.181263253,2.0136091499999997,1.943888908
1766,1044,2.9627896099999997,3.133970224,2.9706201900000004,2.8248866390000003,2.97008982,2.5973804699999996
1767,2217,1.7836564339999998,2.187111573,2.058926652,1.803460748,1.7834396499999998,1.7396849790000002
1768,1459,2.7242248799999995,2.9710389,2.85780223,2.7531644899999996,2.62800182,2.3035170700000003
1769,2878,2.7228652600000003,2.99598599,2.8637659300000005,2.8108835699999997,2.6704137,2.54707725
1770,2218,2.23793765,2.5396692599999997,2.2651271499999996,2.1313945800000003,2.2098220200000003,2.233876934
1771,3625,2.6488731899999998,2.6417832000000003,2.65890007,2.63986297,2.7030454550000003,2.57183318
1772,2879,3.08771059,3.268696339,3.0431025099999998,3.1220349400000003,2.78147933,3.0814185099999998
1773,56,3.0228136099999996,3.2443897200000005,3.1561121130000003,3.01028069,2.85304608,2.91774231
1774,31081,3.26865871,3.4775558170000003,3.5348399459999995,3.0843615,2.90972485,2.6094567100000003
1775,23269,3.5692644860000002,3.789877396,3.69433342,3.505484442,3.2061021090000006,3.4859789999999995
1776,2970,3.0520604099999997,3.434429775,3.08146373,3.0417677540000003,2.9037384700000004,2.81874032
1777,3369,2.053217791,2.4738441289999997,2.213634558,2.11006408,2.019258959,1.9974142869999998
1778,25688,2.88217988,3.0339503700000003,3.36644206,2.9984826000000004,2.64436205,2.87297687
1779,3370,2.065693676,2.101914704,2.0800939769999998,2.002495593,2.1696230749999996,2.044348175
1780,3742,2.5432987700000003,2.225527538,2.5625865080000003,2.4313964399999994,2.66912461,2.52988189
1781,2882,1.9572083710000001,2.097983632,2.098236275,2.0762851209999997,1.9241910389999999,1.9016211149999998
1782,1946,2.7978766200000003,2.50616737,2.9690863899999997,2.90656513,2.9987861299999996,2.45125844
1783,3796,2.84452164,3.0287145100000004,3.0241218699999997,2.94762703,2.7491851800000005,2.6374511
1784,1309,2.93543403,3.354300138,2.95321406,2.85746311,2.9707033359999997,2.591167015
1785,1533,2.96406357,3.262469303,3.118772868,3.01527658,2.75597491,2.7357666599999995
1786,3631,2.43404464,2.63874835,2.5534341,2.4325384449999996,2.4055611299999997,2.3114073499999996
1787,3626,2.78441641,2.92587307,2.86835432,2.79632132,2.7419620200000003,2.70485326
1788,1838,2.7227424599999996,2.98539427,2.74885811,3.0165019799999997,2.7295284200000003,2.5689204
1789,11031,2.8478759,2.90316261,2.87819126,2.7027499899999996,2.88510821,2.54205748
1790,3627,2.8201251199999997,2.99215767,2.9262313100000004,2.81561976,2.7176983100000003,2.7083947999999998
1791,3371,2.2890271699999998,2.35400997,2.3443560999999997,2.31644653,2.27716183,2.23575456
1792,7782,3.2841737060000002,3.2176481580000003,3.30485751,3.3433757299999995,3.252219488,3.291904368
1793,4025,3.2606807829999997,3.19107059,3.5796009999999994,3.11574109,3.17656865,3.136894538
1794,5351,3.12046542,3.306664307,3.0829849819999993,3.1671566099999997,3.06850947,2.468264578
1795,5354,2.7823349499999996,2.9116296399999997,3.02300878,2.689168842,2.64001134,2.5238624739999995
1796,5360,3.10547672,3.407679554,3.248979071,3.0275253400000004,2.70042501,2.73849991
1797,5379,2.7402444449999996,3.1269335799999998,2.5803931349999996,2.85634266,2.69992412,2.09684139
1798,3522,2.5707393050000005,2.72979433,2.611898905,2.5553245199999997,2.517953845,2.386742245
1799,3523,2.44536343,2.71237453,2.70005722,2.4679129300000002,2.3877064,2.2526701499999997
1800,3525,2.645136015,3.082995848,2.9253778790000005,2.576444805,2.6014277199999998,2.27927333
1801,8278,2.8888284100000003,3.240053822,3.051293114,2.9353152600000003,2.6761380050000003,2.58467558
1802,3628,2.97471918,3.2457352600000005,3.15057097,2.90199048,2.846948,2.7345885500000002
1803,9651,2.412052,2.38206572,2.42647191,2.384999294,2.435337955,2.481433465
1804,3632,2.0533488319999997,2.187167912,2.1421172770000005,2.116178906,2.0772134540000002,2.0115962819999997
1805,3565,2.506641775,2.67631832,2.57040807,2.568605845,2.41395547,2.422292155
1806,11161,2.39994819,2.5605084099999997,2.393588602,2.4745341299999994,2.3642987819999997,2.33330714
1807,3639,2.48142079,2.79426554,2.473180885,2.4561448199999996,2.316339795,2.169355729
1808,3636,2.19819602,2.30768773,2.38936393,2.1918062650000003,2.1971516700000002,2.173953206
1809,3641,2.217118589,2.1305353350000003,2.31192803,2.396991884,2.1412590860000003,2.184138843
1810,23122,3.4397888099999996,3.452739486,3.453402439,3.356064729,3.344829031,3.7011376799999995
1811,3642,3.0144887700000003,3.1515457999999996,3.02748487,2.9655911,2.8301334099999997,2.8139296899999997
1812,3634,2.7180902,3.1290585799999997,2.9158307100000007,2.6125011700000003,2.46203371,2.41171662
1813,9225,3.00815675,3.0328334100000003,3.0067771999999997,3.03879259,2.9960571000000003,2.71789379
1814,9932,2.9167948900000003,3.0748623,2.97315634,2.8968766,2.6788852,2.6165426800000002
1815,3615,2.3626278000000003,2.50983645,2.42579786,2.49058523,2.3577815799999997,2.282432886
1816,3644,2.229878182,2.46534086,2.3630247200000003,2.29137322,2.2025434429999997,2.180026306
1817,3645,2.487781175,2.5365946839999998,2.6469857899999996,2.58023218,2.2957315900000004,2.4423016300000002
1818,3646,2.52632464,2.5463725900000003,2.6971132499999997,2.64127169,2.461866496,2.41634653
1819,3376,2.57635653,2.92716628,2.7888460750000004,2.53204975,2.4330572100000003,2.46159646
1820,21922,2.5977175100000003,2.394361145,2.59140304,2.37590182,2.47022991,2.89948773
1821,2052,2.48095736,2.6651690299999995,2.60393848,2.59159367,2.202137035,2.388084839
1822,2001,2.274634382,3.022987729,2.6499638699999997,2.3040145699999997,2.214846848,2.033251671
1823,6871,2.9726858399999996,3.203604928,3.08288562,2.94585844,2.8833335800000004,2.8253758400000004
1824,9765,2.8527565900000003,3.1623719750000006,2.90185162,2.85504062,2.79027216,2.7793649200000003
1825,4713,3.1276253400000003,3.4011843750000006,3.26196867,2.9013249400000003,2.9784361500000003,2.942137835
1826,3712,2.9447919,3.1828970300000003,3.0371230000000002,2.9718821399999995,2.82652879,2.7781039200000004
1827,3121,2.4801041,3.180988876,2.536203555,2.48017681,2.3264853599999995,2.41844927
1828,6788,3.0456185099999997,3.303801000999999,3.253520458,2.9708126499999996,2.9166625899999996,2.76542028
1829,1987,2.2464351799999998,2.4118432000000003,2.180468609,2.263420655,2.203158115,2.2602642950000003
1830,3221,3.1317682600000003,3.263272818,3.282653217,3.10596934,2.9403813199999997,2.9591801699999998
1831,3526,2.7321687600000004,3.0631348879999996,2.8654443400000003,2.7692668999999994,2.68975007,2.58986323
1832,9430,3.367930094,3.6380450090000003,3.307598756,3.339326067,3.2502045100000005,3.0341027800000004
1833,4926,2.98803964,3.2889652450000004,3.10819147,2.99735392,2.8180009200000002,2.84860114
1834,107,2.5581750000000003,2.75670281,2.823784,2.4452722400000004,2.3933399140000002,2.273971995
1835,4920,3.01651966,3.228066954,3.13976244,3.00540784,2.88878696,2.87326344
1836,1839,2.055929384,2.1655037512,2.314546549,1.968768358,2.040800121,2.013437845
1837,1771,2.6502333,2.87117275,2.64020817,2.85033149,2.70269505,2.4674222200000004
1838,1414,1.9546424820000001,1.7640279849999998,2.210953244,2.046590934,2.1545965320000002,1.895877652
1839,1772,2.7716842,2.91613924,2.90711243,2.8575038200000002,2.67281701,2.7484451599999997
1840,3647,2.037313189,2.1516806584,2.548854979,2.07843942,1.917414585,2.0107933360000003
1841,3572,2.93234412,3.1031768399999997,3.0131665800000005,2.87440219,2.8026475,2.8732094299999997
1842,1773,2.70958976,3.0348541399999998,2.7982643599999997,2.74883606,2.59933582,2.45899029
1843,2812,2.6744145550000002,2.74348029,2.92572339,2.6767314049999995,2.5850427999999996,2.3961555000000003
1844,50,2.6641527000000003,2.8839886299999997,2.8134200999999996,2.68901934,2.55124043,2.44623203
1845,21077,2.88754833,3.1611879899999997,3.08391935,2.8689631,2.7957877000000004,2.74806918
1846,1597,2.84402431,2.9875717799999997,2.9903127699999996,2.8563951600000004,2.82628734,2.8014164200000002
1847,2495,2.2127721119999997,2.5015367549999996,2.3219262,2.314309254,2.29712755,2.08963755
1848,2219,1.787342065,1.8384589619999998,1.94628779,1.767109649,1.67820399,1.794365511
1849,9763,2.90765687,3.17785699,3.08243542,2.9164882899999993,2.73678489,2.8027138700000003
1850,5311,3.1256998300000003,3.5563927410000002,3.2080044599999997,3.0382227200000003,2.7947843699999995,3.03276732
1851,9618,2.8715105800000003,2.89677658,2.9390076400000003,2.80574024,2.8590707299999996,2.78004197
1852,9764,2.79066755,3.03388101,2.8552752,2.787875149999999,2.73393008,2.73933967
1853,3527,2.64474077,3.1627623499999995,2.8292658800000003,2.54180566,2.4856201349999996,2.43324781
1854,1050,2.4806785,2.75063389,2.495332695,2.4605044400000002,2.52453648,2.125799246
1855,3648,2.87380409,3.1455437900000005,2.90625953,2.90038434,2.74089858,2.64592779
1856,2880,2.9065695899999997,3.16867555,3.0326352899999995,2.94865791,2.68664536,2.8186769099999998
1857,3222,2.96810391,3.27684653,3.01093601,3.00680304,2.84457335,2.59317222
1858,1988,2.54695637,2.98465804,2.5717928460000006,2.30895462,2.6463701979999996,1.912284788
1859,2889,1.8966244840000002,2.1896033409999998,2.090831591,1.946824715,1.909276728,1.839095245
1860,2643,2.73490909,3.01516938,2.8734178100000003,2.7178774700000004,2.59629846,2.52868204
1861,3528,2.57074041,2.5746914000000003,2.71340965,2.7541351400000003,2.5934403300000004,2.4125118799999994
1862,25593,3.422316939,3.481415868,3.3824299589999995,3.360930796,3.3971675999999995,3.4261442279999996
1863,11189,3.42439617,3.47929072,3.4244236679999998,3.4422813889999997,3.5419930920000002,2.99915508
1864,21005,2.7946220700000004,3.14588552,2.9396062000000005,2.75548337,2.66218067,2.69719399
1865,8221,2.4166919599999996,2.70963905,2.48834152,2.41293073,2.303525262,2.2589425260000002
1866,25590,2.53793225,3.45144308,2.7021911,2.4641536520000002,2.4955246000000004,2.248626208
1867,3123,2.6146276900000003,3.0036233699999997,2.82925936,2.62978123,2.49156157,2.4583981099999996
1868,1051,2.33161736,2.6002582199999997,2.5086257499999998,2.327833945,2.297357974,2.27606082
1869,1052,2.58427893,2.8994712799999998,2.66091538,2.64415967,2.4605452,2.4589281499999998
1870,1055,2.33885773,2.6694365500000004,2.56823975,2.31123979,2.255903438,2.2779426
1871,21,2.7206727099999997,3.06800673,2.9391759,2.75804071,2.71710132,2.5168040599999997
1872,1108,2.32528251,2.47358023,2.50911272,2.42442514,2.256207805,2.242753
1873,1110,2.99574413,3.2083815300000005,3.1267536160000002,2.98676831,2.8322639499999998,2.81990213
1874,1101,2.87172261,2.94980185,3.0423452699999993,2.9717871,2.69641214,2.7071149800000005
1875,1085,2.7714489500000004,3.00351284,3.0002879999999994,2.85007793,2.524151585,2.39610316
1876,1086,2.97567426,3.096150003,3.0404708589999996,2.9664729899999998,2.6891385150000002,2.6455289699999995
1877,20735,3.2202225600000007,3.356281151,3.3979026800000005,3.156351899,3.08889378,2.74540047
1878,5732,3.14630118,3.37801303,3.2307311550000004,3.1356225499999995,2.79946285,2.77542335
1879,5245,3.07501684,3.3486543790000005,3.275488205,3.06227438,2.84015098,2.7712113849999995
1880,1416,2.6699692500000003,2.9861243139999996,2.449449675,2.6410907600000004,2.5313122550000005,2.879530604
1881,1312,1.9341914659999997,2.093873519,2.00517011,1.976152754,1.945119108,1.878022726
1882,1313,1.966073809,2.07458704,2.075134074,1.9825508019999998,1.973775908,1.916045124
1883,1314,2.029344316,2.031126706,2.15541568,2.004982512,2.0655633160000004,1.979545839
1884,1315,1.9727240080000001,2.1079771679999997,2.0406811929999997,2.024024102,2.005866716,1.9003816779999998
1885,1316,2.166791054,2.33978695,2.173724022,2.18727282,2.1529982540000003,2.08038491
1886,1317,1.938931068,2.0791742699999998,2.002607592,2.008593449,1.973197231,1.870802541
1887,1320,2.0475741530000002,2.13980712,2.1933049820000003,2.186178934,2.011846905,1.993275224
1888,1321,2.360275,2.45731139,2.36672909,2.39106938,2.33771791,2.34475706
1889,1092,2.5425058000000003,2.7781906999999997,2.62414782,2.59286486,2.4968626200000004,2.39881446
1890,3954,2.27279015,2.32481963,2.329066466,2.290069615,2.242862085,2.25510058
1891,2454,2.472808615,2.81277264,2.66949054,2.53606655,2.4123313299999998,2.340967578
1892,3152,2.57059556,2.79580197,2.62387925,2.5651476399999997,2.5433408799999997,2.4954726899999997
1893,3818,2.5017562499999997,3.1649576,2.68315178,2.375210824,2.518483088,2.209497202
1894,1774,2.0223703410000002,2.2546719,2.193630976,2.0745975449999996,2.010585054,1.977418181
1895,3125,2.50467147,2.96864481,2.72341132,2.60844139,2.4302054699999998,2.3160450150000003
1896,26,2.2820918299999997,2.5128128100000002,2.41465953,2.4357521099999997,2.34291699,2.19879138
1897,1417,1.9694454590000001,2.22981497,2.069859352,2.0139387290000004,1.981638716,1.916335623
1898,3651,2.53568416,2.865742954,2.62252712,2.58475482,2.5114210200000002,2.49064429
1899,3127,1.973661319,2.225071075,2.1451280600000002,2.041055596,1.9516749679999998,1.947301786
1900,1431,1.9743320299999998,2.29645369,2.172721085,2.123285724,2.059877649,1.89534918
1901,1371,2.23405247,2.20820363,2.37005965,2.051172521,2.3629868899999997,2.2171070200000003
1902,2323,2.33643365,2.79751336,2.6472690599999997,2.34499147,2.4154980000000004,2.015029025
1903,1795,2.38531028,2.84845459,2.79772029,2.471649785,2.4116886550000003,2.177475414
1904,3045,2.4770284449999997,2.8443075599999994,2.77402125,2.46415942,2.3958169049999998,2.35823481
1905,1535,2.05485415,2.25354933,2.12417958,2.106534869,2.064207978,1.993981394
1906,1598,2.219316192,2.4407142700000004,2.33299082,2.30118794,2.2766355000000003,2.161220198
1907,1422,2.2625235900000003,2.58498932,2.34856429,2.26654308,2.1977759000000003,2.24673727
1908,1,2.66931609,3.0083688,2.7873402800000004,2.74593241,2.55068581,2.50470435
1909,34,2.3330505300000004,2.43653002,2.335533785,2.35192092,2.26392722,2.30686607
1910,1626,2.42466706,2.6221636650000004,2.7735453599999995,2.4538096549999997,2.40178599,2.256769628
1911,86,1.966430084,2.3000843699999995,2.1722475350000003,2.074715178,1.982733995,1.852178501
1912,1804,2.4450376499999997,2.80212828,2.65659088,2.46271547,2.4449961699999996,2.281320323
1913,1892,2.066192488,2.39733655,2.329208474,2.098448916,2.099989518,1.988491754
1914,1948,2.234379485,2.61699272,2.472655275,2.39009367,2.212923525,2.1497824309999998
1915,1989,2.4646369100000003,2.90676999,2.7603325699999997,2.58565289,2.425496845,2.3126765249999996
1916,1216,2.2424875600000003,2.6446024,2.37583467,2.118941788,2.132845823,2.17257639
1917,2031,2.51448903,2.7609142899999997,2.70016782,2.5575076500000002,2.41048621,2.35210472
1918,2020,2.63670698,2.84128689,2.7950143599999997,2.6419280299999994,2.4705421899999997,2.426532505
1919,1999,2.4397211,2.764825665,2.61524058,2.49144076,2.348961495,2.3447052599999996
1920,133,2.69229047,3.05643891,2.89883146,2.734107,2.56909545,2.472964125
1921,2992,2.070974075,2.100901662,2.245843569,2.087249154,2.040872804,1.995890459
1922,3588,2.58048097,2.58543286,2.69311079,2.4658689899999997,2.54828045,2.6292883000000002
1923,3746,2.162909044,1.7042218235,2.23487556,2.203284135,2.337113542,2.1077417240000003
1924,211,2.0928197720000004,2.59231723,2.4012285600000003,2.17860416,2.03742181,1.923681356
1925,11644,2.56914888,2.6729737200000003,2.65385963,2.5768164999999996,2.43105246,2.47782037
